subject	count_trial	count_subj	Global_trial_num	run_num	trial_time	resp_key	resp_time	trial_type	acc	currCity	priorCity	trialList	respList	curVidNav	tmn
S3_A	66	2	16	2	375.3494	nan	0	s	0	2	2	>,<,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_20.txt	m
S3_A	67	2	17	2	400.3762	d	408.896	d	1	1	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_23.txt	t
S3_A	68	2	18	2	425.4028	d	430.0212	s	0	1	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_24.txt	t
S3_A	69	2	19	2	450.4129	s	459.6165	s	1	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_25.txt	t
S3_A	70	2	20	2	475.4396	d	492.43	d	1	3	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_23.txt	n
S3_A	71	2	21	2	500.4666	d	507.0529	s	0	3	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_24.txt	n
S3_A	72	2	22	2	525.4766	s	539.7499	s	1	3	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_25.txt	n
S3_A	73	2	23	2	550.5039	d	563.3094	d	1	2	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_21.txt	m
S3_A	74	2	24	2	575.5319	d	583.0015	d	1	3	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_26.txt	n
S3_A	75	2	25	2	600.5584	d	605.6938	d	1	2	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_22.txt	m
S3_A	76	2	1	3	0.03335798	d	12.07164	null	0	1	99	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_26.txt	t
S3_A	77	2	2	3	25.05992	d	43.25512	s	0	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_27.txt	t
S3_A	78	2	3	3	50.08649	s	62.84163	d	0	2	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_23.txt	m
S3_A	79	2	4	3	75.11333	d	93.97061	s	0	2	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_24.txt	m
S3_A	80	2	5	3	100.1231	s	104.0247	s	1	2	2	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_25.txt	m
S3_A	81	2	6	3	125.1497	d	140.7064	d	1	3	2	>,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_27.txt	n
S3_A	82	2	7	3	150.1772	d	158.78	s	0	3	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_28.txt	n
S3_A	83	2	8	3	175.2033	s	187.0577	s	1	3	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_29.txt	n
S3_A	84	2	9	3	200.2133	d	217.2197	d	1	2	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_26.txt	m
S3_A	85	2	10	3	225.2397	d	236.9444	d	1	1	2	<,<,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_28.txt	t
S3_A	86	2	11	3	250.2663	s	255.7014	s	1	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_29.txt	t
S3_A	87	2	12	3	275.2928	d	295.1311	d	1	3	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_30.txt	n
S3_A	88	2	13	3	300.3027	s	317.7593	s	1	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_31.txt	n
S3_A	89	2	14	3	325.3291	d	338.4677	d	1	2	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_27.txt	m
S3_A	90	2	15	3	350.3559	d	368.8129	d	1	1	2	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_30.txt	t
S3_A	91	2	16	3	375.3825	s	384.1029	d	0	2	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_28.txt	m
S3_A	92	2	17	3	400.3927	d	408.2292	d	1	3	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_32.txt	n
S3_A	93	2	18	3	425.4196	d	427.3205	d	1	1	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_31.txt	t
S3_A	94	2	19	3	450.446	d	461.1505	d	1	3	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_33.txt	n
S3_A	95	2	20	3	475.4734	s	487.3939	s	1	3	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_34.txt	n
S3_A	96	2	21	3	500.4827	d	512.2206	d	1	1	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_32.txt	t
S3_A	97	2	22	3	525.5085	d	543.5327	s	0	1	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_33.txt	t
S3_A	98	2	23	3	550.5352	d	563.8896	s	0	1	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_34.txt	t
S3_A	99	2	24	3	575.5606	d	590.2585	s	0	1	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_35.txt	t
S3_A	100	2	25	3	600.6048	d	609.775	d	1	3	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_35.txt	n
S4_A	1	3	1	0	0.01629299	nan	0	null	0	3	99	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_1.txt	n
S4_A	2	3	2	0	25.04281	d	40.19891	d	1	2	3	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_0.txt	m
S4_A	3	3	3	0	50.05282	d	63.97515	d	1	3	2	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_2.txt	n
S4_A	4	3	4	0	75.08004	s	85.26695	d	0	1	3	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_0.txt	t
S4_A	5	3	5	0	100.1061	d	113.6617	s	0	1	1	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_1.txt	t
S4_A	6	3	6	0	125.1168	d	136.2205	d	1	3	1	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_3.txt	n
S4_A	7	3	7	0	150.1426	d	161.8472	d	1	1	3	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_2.txt	t
S4_A	8	3	8	0	175.1689	s	184.2723	s	1	1	1	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_3.txt	t
S4_A	9	3	9	0	200.1954	d	210.0161	d	1	3	1	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_4.txt	n
S4_A	10	3	10	0	225.2221	s	235.3438	s	1	3	3	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_5.txt	n
S4_A	11	3	11	0	250.2321	s	258.5357	s	1	3	3	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_6.txt	n
S4_A	12	3	12	0	275.2592	d	293.2332	s	0	3	3	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_7.txt	n
S4_A	13	3	13	0	300.2692	d	305.955	d	1	1	3	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_4.txt	t
S4_A	14	3	14	0	325.2957	s	334.883	d	0	2	1	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_1.txt	m
S4_A	15	3	15	0	350.3056	d	356.5082	s	0	2	2	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_2.txt	m
S4_A	16	3	16	0	375.3326	d	394.9905	s	0	2	2	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_3.txt	m
S4_A	17	3	17	0	400.3599	d	416.5161	d	1	1	2	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_5.txt	t
S4_A	18	3	18	0	425.3861	s	435.073	s	1	1	1	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_6.txt	t
S4_A	19	3	19	0	450.3958	s	454.9312	s	1	1	1	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_7.txt	t
S4_A	20	3	20	0	475.4229	d	483.2927	d	1	3	1	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_8.txt	n
S4_A	21	3	21	0	500.4495	s	519.9409	s	1	3	3	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_9.txt	n
S4_A	22	3	22	0	525.4768	d	531.6957	s	0	3	3	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_10.txt	n
S4_A	23	3	23	0	550.4864	d	563.7913	d	1	2	3	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_4.txt	m
S4_A	24	3	24	0	575.5131	s	579.7482	d	0	3	2	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_11.txt	n
S4_A	25	3	25	0	600.5399	s	610.6269	d	0	2	3	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_5.txt	m
S4_A	26	3	1	1	0.01658297	nan	0	null	0	1	99	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_1.txt	t
S4_A	27	3	2	1	25.04335	s	34.86381	d	0	2	1	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_0.txt	m
S4_A	28	3	3	1	50.06976	s	64.09206	d	0	1	2	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_2.txt	t
S4_A	29	3	4	1	75.07989	d	87.25134	d	1	2	1	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_1.txt	m
S4_A	30	3	5	1	100.1236	s	113.3282	d	0	1	2	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_3.txt	t
S4_A	31	3	6	1	125.1331	d	138.9217	d	1	3	1	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_0.txt	n
S4_A	32	3	7	1	150.1595	d	170.1178	s	0	3	3	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_1.txt	n
S4_A	33	3	8	1	175.1696	s	186.2572	d	0	1	3	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_4.txt	t
S4_A	34	3	9	1	200.1795	d	214.5017	s	0	1	1	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_5.txt	t
S4_A	35	3	10	1	225.2068	d	234.0262	s	0	1	1	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_6.txt	t
S4_A	36	3	11	1	250.2327	s	266.2889	d	0	2	1	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_2.txt	m
S4_A	37	3	12	1	275.2432	s	292.1497	s	1	2	2	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_3.txt	m
S4_A	38	3	13	1	300.2694	s	312.3408	s	1	2	2	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_4.txt	m
S4_A	39	3	14	1	325.2794	s	339.3351	d	0	3	2	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_2.txt	n
S4_A	40	3	15	1	350.3065	d	361.6608	d	1	2	3	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_5.txt	m
S4_A	41	3	16	1	375.3163	d	384.1866	d	1	3	2	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_3.txt	n
S4_A	42	3	17	1	400.3434	d	409.9478	s	0	3	3	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_4.txt	n
S4_A	43	3	18	1	425.3703	d	431.439	d	1	1	3	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_7.txt	t
S4_A	44	3	19	1	450.3969	d	462.4516	d	1	2	1	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_6.txt	m
S4_A	45	3	20	1	475.4066	s	482.8763	s	1	2	2	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_7.txt	m
S4_A	46	3	21	1	500.4329	s	517.2234	d	0	1	2	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_8.txt	t
S4_A	47	3	22	1	525.4601	d	535.3472	s	0	1	1	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_9.txt	t
S4_A	48	3	23	1	550.4874	d	561.3418	d	1	3	1	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_5.txt	n
S4_A	49	3	24	1	575.4979	d	593.2553	d	1	1	3	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_10.txt	t
S4_A	50	3	25	1	600.5253	s	620.3835	s	1	1	1	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_11.txt	t
S4_A	51	3	1	2	0.03224295	nan	0	null	0	2	99	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_1.txt	m
S4_A	52	3	2	2	25.04219	d	38.63109	s	0	2	2	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_2.txt	m
S4_A	53	3	3	2	50.06895	s	56.58841	d	0	1	2	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_0.txt	t
S4_A	54	3	4	2	75.09562	s	77.56338	s	1	1	1	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_1.txt	t
S4_A	55	3	5	2	100.1222	d	111.0935	d	1	2	1	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_3.txt	m
S4_A	56	3	6	2	125.149	d	136.3702	s	0	2	2	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_4.txt	m
S4_A	57	3	7	2	150.1755	d	169.1333	s	0	2	2	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_5.txt	m
S4_A	58	3	8	2	175.1855	nan	0	d	0	3	2	>,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_0.txt	n
S4_A	59	3	9	2	200.2122	d	205.4481	d	1	2	3	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_6.txt	m
S4_A	60	3	10	2	225.2392	s	235.8601	s	1	2	2	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_7.txt	m
S4_A	61	3	11	2	250.2659	d	257.0518	d	1	3	2	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_1.txt	n
S4_A	62	3	12	2	275.2759	s	288.3813	s	1	3	3	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_2.txt	n
S4_A	63	3	13	2	300.3024	s	314.1579	s	1	3	3	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_3.txt	n
S4_A	64	3	14	2	325.3292	s	336.3501	s	1	3	3	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_4.txt	n
S4_A	65	3	15	2	350.3559	d	359.4758	d	1	1	3	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_2.txt	t
S4_A	66	3	16	2	375.3652	s	383.1679	s	1	1	1	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_3.txt	t
S4_A	67	3	17	2	400.3919	d	411.5962	d	1	3	1	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_5.txt	n
S4_A	68	3	18	2	425.4188	d	429.4537	d	1	1	3	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_4.txt	t
S4_A	69	3	19	2	450.4454	s	454.9968	s	1	1	1	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_5.txt	t
S4_A	70	3	20	2	475.4713	s	488.8596	s	1	1	1	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_6.txt	t
S4_A	71	3	21	2	500.4813	d	509.3846	d	1	3	1	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_6.txt	n
S4_A	72	3	22	2	525.5081	s	532.6104	s	1	3	3	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_7.txt	n
S4_A	73	3	23	2	550.5353	d	565.1234	s	0	3	3	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_8.txt	n
S4_A	74	3	24	2	575.5779	s	583.7473	s	1	3	3	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_9.txt	n
S4_A	75	3	25	2	600.5717	d	606.6738	d	1	2	3	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_8.txt	m
S4_A	76	3	1	3	0.03336304	nan	0	null	0	1	99	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_1.txt	t
S4_A	77	3	2	3	25.05988	s	34.7306	d	0	2	1	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_0.txt	m
S4_A	78	3	3	3	50.08667	d	69.41087	d	1	1	2	<,>,>	l,r,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_2.txt	t
S4_A	79	3	4	3	75.11365	s	83.53311	d	0	2	1	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_1.txt	m
S4_A	80	3	5	3	100.1405	d	108.2597	d	1	1	2	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_3.txt	t
S4_A	81	3	6	3	125.1499	s	140.9059	d	0	3	1	<,>,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_0.txt	n
S4_A	82	3	7	3	150.1765	d	153.6443	s	0	3	3	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_1.txt	n
S4_A	83	3	8	3	175.1864	d	180.5217	d	1	1	3	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_4.txt	t
S4_A	84	3	9	3	200.2131	s	210.8505	s	1	1	1	<,<,>	l,l,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_5.txt	t
S4_A	85	3	10	3	225.2397	s	241.4294	s	1	1	1	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_6.txt	t
S4_A	86	3	11	3	250.2666	s	265.0886	d	0	2	1	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_2.txt	m
S4_A	87	3	12	3	275.293	d	286.0138	s	0	2	2	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_3.txt	m
S4_A	88	3	13	3	300.3032	d	306.8723	s	0	2	2	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_4.txt	m
S4_A	89	3	14	3	325.3297	d	339.5188	d	1	3	2	>,>,<	r,r,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_2.txt	n
S4_A	90	3	15	3	350.3563	d	352.2574	d	1	2	3	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_5.txt	m
S4_A	91	3	16	3	375.3833	s	389.7387	d	0	3	2	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_3.txt	n
S4_A	92	3	17	3	400.3934	s	411.4644	s	1	3	3	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_4.txt	n
S4_A	93	3	18	3	425.4198	d	433.5897	d	1	1	3	>,>,>	r,r,r	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_7.txt	t
S4_A	94	3	19	3	450.4462	d	462.3012	d	1	2	1	>,<,>	r,l,r	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_6.txt	m
S4_A	95	3	20	3	475.4734	s	480.2919	s	1	2	2	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_1/Position/position_7.txt	m
S4_A	96	3	21	3	500.5165	d	514.7227	d	1	1	2	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_8.txt	t
S4_A	97	3	22	3	525.5102	s	537.6818	s	1	1	1	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_9.txt	t
S4_A	98	3	23	3	550.5359	d	561.3234	d	1	3	1	>,<,<	r,l,l	NavClipsFinalRand/GR_st9_5000_3c_2/Position/position_5.txt	n
S4_A	99	3	24	3	575.5634	d	577.2975	d	1	1	3	<,<,<	l,l,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_10.txt	t
S4_A	100	3	25	3	600.6066	s	610.6099	s	1	1	1	<,>,<	l,r,l	NavClipsFinalRand/GR_st9_5000_3c_0/Position/position_11.txt	t
S5_A	1	4	1	0	0.03342199	nan	0	null	0	3	99	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_1.txt	n
S5_A	2	4	2	0	25.04343	s	35.83731	d	0	2	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_0.txt	m
S5_A	3	4	3	0	50.05313	s	64.02542	d	0	3	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_2.txt	n
S5_A	4	4	4	0	75.07975	d	79.01467	d	1	1	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_0.txt	t
S5_A	5	4	5	0	100.1065	s	113.9621	s	1	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_1.txt	t
S5_A	6	4	6	0	125.1332	d	134.8925	d	1	3	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_3.txt	n
S5_A	7	4	7	0	150.1763	d	164.4153	d	1	1	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_2.txt	t
S5_A	8	4	8	0	175.1696	nan	0	s	0	1	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_3.txt	t
S5_A	9	4	9	0	200.1961	d	208.4996	d	1	3	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_4.txt	n
S5_A	10	4	10	0	225.2229	s	240.9457	s	1	3	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_5.txt	n
S5_A	11	4	11	0	250.2326	d	266.3391	s	0	3	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_6.txt	n
S5_A	12	4	12	0	275.2593	s	285.897	s	1	3	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_7.txt	n
S5_A	13	4	13	0	300.286	d	305.488	d	1	1	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_4.txt	t
S5_A	14	4	14	0	325.3133	nan	0	d	0	2	1	>,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_1.txt	m
S5_A	15	4	15	0	350.3563	d	359.4596	s	0	2	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_2.txt	m
S5_A	16	4	16	0	375.3824	s	391.372	s	1	2	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_3.txt	m
S5_A	17	4	17	0	400.409	d	411.5967	d	1	1	2	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_5.txt	t
S5_A	18	4	18	0	425.4356	s	431.0044	s	1	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_6.txt	t
S5_A	19	4	19	0	450.4455	s	462.9503	s	1	1	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_7.txt	t
S5_A	20	4	20	0	475.4728	d	477.8064	d	1	3	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_8.txt	n
S5_A	21	4	21	0	500.4984	s	511.9203	s	1	3	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_9.txt	n
S5_A	22	4	22	0	525.5249	d	542.581	s	0	3	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_10.txt	n
S5_A	23	4	23	0	550.534	d	559.9382	d	1	2	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_4.txt	m
S5_A	24	4	24	0	575.5608	d	582.2972	d	1	3	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_11.txt	n
S5_A	25	4	25	0	600.5871	s	613.0754	d	0	2	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_5.txt	m
S5_A	26	4	1	1	0.03347301	nan	0	null	0	1	99	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_8.txt	t
S5_A	27	4	2	1	25.06013	s	39.6161	s	1	1	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_9.txt	t
S5_A	28	4	3	1	50.08669	d	59.52382	d	1	2	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_6.txt	m
S5_A	29	4	4	1	75.11334	s	92.63695	s	1	2	2	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_7.txt	m
S5_A	30	4	5	1	100.1401	nan	0	s	0	2	2	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_8.txt	m
S5_A	31	4	6	1	125.1668	d	129.302	d	1	3	2	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_12.txt	n
S5_A	32	4	7	1	150.177	s	157.6129	s	1	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_13.txt	n
S5_A	33	4	8	1	175.2036	s	180.6386	s	1	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_14.txt	n
